2010-06-52-chapter-51-the-first-endowments-may-1842,Chapter 51: The First Endowments (May 1842),http://media.ldscdn.org/images/videos/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-52-chapter-51-the-first-endowments-may-1842-192x108-thumb.jpg,0:41,The Saints receive a special blessing in the temple called the endowment. They make promises and covenants with God and learn how to return to live with Him.
2010-06-58-chapter-57-the-prophet-is-killed-june-1844,Chapter 57: The Prophet Is Killed (June 1844),http://media.ldscdn.org/images/videos/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-58-chapter-57-the-prophet-is-killed-june-1844-192x108-thumb.jpg,3:21,"Although innocent, Joseph, Hyrum, and others go to Carthage Jail. A mob kills Joseph and Hyrum. They give their lives for the gospel of Jesus Christ."
2010-06-56-chapter-55-a-revelation-about-marriage-july-1843,Chapter 55: A Revelation about Marriage (July  1843),http://media.ldscdn.org/images/videos/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-56-chapter-55-a-revelation-about-marriage-july-1843-192x108-thumb.jpg,0:41,Righteous people who are married in the temple can live together forever with God.
2010-06-50-chapter-49-missionaries-in-other-lands-june-1837-october-1841,Chapter 49: Missionaries in Other Lands (June 1837–October 1841),http://media.ldscdn.org/images/videos/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-50-chapter-49-missionaries-in-other-lands-june-1837-october-1841-192x108-thumb.jpg,2:36,The Lord sends missionaries to England and Palestine. They teach the gospel to many people.
2010-06-49-chapter-48-joseph-smith-asks-the-president-for-help-march-november-1839,Chapter 48: Joseph Smith Asks the President for Help (March–November 1839),http://media.ldscdn.org/images/videos/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-49-chapter-48-joseph-smith-asks-the-president-for-help-march-november-1839-192x108-thumb.jpg,2:13,Joseph Smith instructs the Saints to write down the crimes of those who were persecuting them. Joseph takes those letters to the president of the United States. The president does not help the Saints.
2010-06-59-chapter-58-a-new-leader-for-the-church-july-august-1844,Chapter 58: A New Leader for the Church (July–August 1844),http://media.ldscdn.org/images/videos/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-59-chapter-58-a-new-leader-for-the-church-july-august-1844-192x108-thumb.jpg,1:30,The Apostles lead the Church until a new leader is chosen. Sidney Rigdon wants to be the leader and apostatizes.
2010-06-51-chapter-50-the-saints-in-nauvoo-january-july-1841,Chapter 50: The Saints in Nauvoo (January–July 1841),http://media.ldscdn.org/images/videos/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-51-chapter-50-the-saints-in-nauvoo-january-july-1841-192x108-thumb.jpg,1:33,Joseph Smith receives a revelation to build a temple in Nauvoo. The Lord calls Hyrum Smith to be the Patriarch. Brigham Young learns he is to stay at home with his family.
2010-06-54-chapter-53-trouble-in-nauvoo-may-august-1842,Chapter 53: Trouble in Nauvoo (May–August 1842),http://media.ldscdn.org/images/videos/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-54-chapter-53-trouble-in-nauvoo-may-august-1842-192x108-thumb.jpg,1:25,"John C. Bennett, the mayor of Nauvoo, becomes wicked. Joseph Smith become mayor after conflict with Bennett. Joseph prophesies of future conflicts."
2010-06-53-chapter-52-the-relief-society-march-1842,Chapter 52: The Relief Society (March 1842),http://media.ldscdn.org/images/videos/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-53-chapter-52-the-relief-society-march-1842-192x108-thumb.jpg,1:44,"The Relief Society, a women's organization, is formed to help and bless the lives of others. The sisters make clothes for the men working at the temple, take care of the sick, and learn about the gospel."
2010-06-55-chapter-54-god-and-angels-february-april-1843,Chapter 54: God and Angels (February–April 1843),http://media.ldscdn.org/images/videos/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-55-chapter-54-god-and-angels-february-april-1843-192x108-thumb.jpg,1:57,Joseph Smith receives a revelation about angels. Heavenly Father and Jesus have a body of flesh and bones. The Holy Ghost is a spirit.
2010-06-60-chapter-59-endowments-are-performed-in-the-nauvoo-temple-november-1845-february-1846,Chapter 59: Endowments Are Performed in the Nauvoo Temple (November 1845–February 1846),http://media.ldscdn.org/images/videos/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-60-chapter-59-endowments-are-performed-in-the-nauvoo-temple-november-1845-february-1846-192x108-thumb.jpg,1:12,The Saints dedicate portions of the Nauvoo Temple as they are completed and perform many ordinances. The Saints are so eager that the temple remains open day and night.
2010-06-57-chapter-56-more-trouble-for-the-saints-1843-1844,Chapter 56: More Trouble for the Saints (1843–1844),http://media.ldscdn.org/images/videos/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-57-chapter-56-more-trouble-for-the-saints-1843-1844-192x108-thumb.jpg,1:42,Mobs form and persecute the Saints. Enemies start a newspaper with lies about Mormons. Joseph says the Saints will eventually be forced to leave Nauvoo.
2010-06-64-chapter-63-the-pioneers-go-to-the-salt-lake-valley-april-july-1847,Chapter 63: The Pioneers Go to the Salt Lake Valley (April–July 1847),http://media.ldscdn.org/images/videos/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-64-chapter-63-the-pioneers-go-to-the-salt-lake-valley-april-july-1847-192x108-thumb.jpg,3:00,The pioneers travel from Council Bluffs to the Salt Lake Valley. They set up Winter Quarters. The Lord tells Brigham Young to divide the people into companies.
2010-06-61-chapter-60-the-saints-leave-nauvoo-september-1845-september-1846,Chapter 60: The Saints Leave Nauvoo (September 1845–September 1846),http://media.ldscdn.org/images/videos/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-61-chapter-60-the-saints-leave-nauvoo-september-1845-september-1846-192x108-thumb.jpg,3:51,The Lord chooses Brigham Young to be the leader after Joseph Smith's death. Mobs drive the Saints out of Nauvoo. The Saints travel in very difficult circumstances.
2010-06-63-chapter-62-the-saints-establish-winter-quarters-1846-1847,Chapter 62: The Saints Establish Winter Quarters (1846–1847),http://media.ldscdn.org/images/videos/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-63-chapter-62-the-saints-establish-winter-quarters-1846-1847-192x108-thumb.jpg,2:28,"Under the guidance of Brigham Young, the Saints postpone their trek west and establish Winter Quarters."
2010-06-62-chapter-61-the-mormon-battalion-june-1846-july-1847,Chapter 61: The Mormon Battalion (June 1846–July 1847),http://media.ldscdn.org/images/videos/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-62-chapter-61-the-mormon-battalion-june-1846-july-1847-192x108-thumb.jpg,3:25,Brigham Young encourages men to help the United States army in a war against Mexico.
2010-06-66-chapter-65-the-church-of-jesus-christ-today,Chapter 65: The Church of Jesus Christ Today,http://media.ldscdn.org/images/videos/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-66-chapter-65-the-church-of-jesus-christ-today-192x108-thumb.jpg,1:36,"The Church continues to grow with increasing members, missionaries, and temples worldwide."
2010-06-65-chapter-64-the-saints-in-the-rocky-mountains-beginning-in-july-1847,Chapter 64: The Saints in the Rocky Mountains (Beginning in July 1847),http://media.ldscdn.org/images/videos/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-65-chapter-64-the-saints-in-the-rocky-mountains-beginning-in-july-1847-192x108-thumb.jpg,2:55,The Saints establish homes in the Salt Lake Valley. They build temples in the West. Many members from distant lands come to be with the Saints.
2012-01-001-heavenly-fathers-helpers-eng,Heavenly Father’s Helpers,http://media.ldscdn.org/images/videos/magazines/for-little-friends/2012-01-001-heavenly-fathers-helpers-192x108-thumb.jpg,1:50,"Melissa M. Jorgensen, “Heavenly Father’s Helpers,” Friend, Oct. 2008, 32–33 (Based on a true story) Teach them to love one another, and to serve one another (Mosiah 4:15)."
2012-01-010-a-sweet-melodee-eng,A Sweet Melodee,http://media.ldscdn.org/images/videos/magazines/for-little-friends/2012-01-010-a-sweet-melodee-144x108-thumb.jpg,1:11,"Sarah Cutler, “A Sweet Melodee,” Friend, July 2009, 30–31 (Based on a true story) Love one another as Jesus loves you (Children’s Songbook, 78–79)."
2012-01-004-a-child-of-god-no-matter-what-eng,"A Child of God, No Matter What!",http://media.ldscdn.org/images/videos/magazines/for-little-friends/2012-01-004-a-child-of-god-no-matter-what-192x108-thumb.jpg,2:01,"Olivia Dahl Cobián, “A Child of God, No Matter What!,” Friend, Jan. 2009, 34–35 (Based on a true story) I know my Father lives and loves me too. The Spirit whispers this to me and tells me it is true (Children’s Songbook, 5)."
2012-01-006-daddys-sunshine-eng,Daddy’s Sunshine,http://media.ldscdn.org/images/videos/magazines/for-little-friends/2012-01-006-daddys-sunshine-192x108-thumb.jpg,2:08,"Marissa Widdison, “Daddy’s Sunshine,” Friend, Mar. 2009, 34–35 (Based on a true story) For where your treasure is, there will your heart be also (Matthew 6:21)."
2012-01-008-moms-surprise-helper-eng,Mom’s Surprise Helper,http://media.ldscdn.org/images/videos/magazines/for-little-friends/2012-01-008-moms-surprise-helper-192x108-thumb.jpg,2:22,"Chad E. Phares, “Mom’s Surprise Helper,” Friend, May 2009, 34–35 (Based on a true story) When we’re helping, we’re happy ( Children’s Songbook, 198)."
2012-01-011-alexander-gets-a-blessing-eng,Alexander Gets a Blessing,http://media.ldscdn.org/images/videos/magazines/for-little-friends/2012-01-011-alexander-gets-a-blessing-144x108-thumb.jpg,2:01,"Marianne Sorensen Lemon, “Alexander Gets a Blessing,” Friend, August 2009, 32–33 (Based on a true story) Mine is a home where ev’ry hour is blessed by the strength of priesthood pow’r (Children’s Songbook, 190–91)."
2012-01-007-chicks-and-hens-eng,Chicks and Hens,http://media.ldscdn.org/images/videos/magazines/for-little-friends/2012-01-007-chicks-and-hens-192x108-thumb.jpg,1:24,"James E. Griffin, “Chicks and Hens,” Friend, Apr. 2009, 30–31 (Based on a true story) I will gather them as a hen gathereth her chickens under her wings (D&C 10:65)."
2012-01-009-talyas-kindness-eng,Talya’s Kindness,http://media.ldscdn.org/images/videos/magazines/for-little-friends/2012-01-009-talyas-kindness-192x108-thumb.jpg,1:42,"Lindsay Law, “Talya’s Kindness,” Friend, June 2009, 34–35 (Based on a true story) I want to be kind to ev’ryone, for that is right, you see (Children’s Songbook, 145)."
2012-01-002-kendras-letter-eng,Kendra’s Letter,http://media.ldscdn.org/images/videos/magazines/for-little-friends/2012-01-002-kendras-letter-192x108-thumb.jpg,2:07,"Jane McBride Choate, “Kendra’s Letter,” Friend, Nov. 2008, 30–31 (Based on a true story) How dear to God are little children (Children’s Songbook, 180–81)."
2012-01-012-just-like-the-bishop-eng,Just Like the Bishop,http://media.ldscdn.org/images/videos/magazines/for-little-friends/2012-01-012-just-like-the-bishop-144x108-thumb.jpg,2:01,"Sarah Cutler, “Just Like the Bishop,” Friend, Sept. 2009, 32–33 (Based on a true story) Has he not set a good example for thee? (Alma 39:1)."
2012-01-005-so-hungry-eng,So Hungry,http://media.ldscdn.org/images/videos/magazines/for-little-friends/2012-01-005-so-hungry-192x108-thumb.jpg,1:21,"Pat Graham, “When I Lived with Heavenly Father,” Friend, Feb. 2009, 32–33 I am a child of God, and he has sent me here, has given me an earthly home with parents kind and dear (Children’s Songbook, 2–3)."
2012-01-003-showing-our-love-for-jesus,Showing Our Love for Jesus,http://media.ldscdn.org/images/videos/magazines/for-little-friends/2012-01-003-showing-our-love-for-jesus-192x108-thumb.jpg,2:11,"Jane McBride Choate, “Showing Our Love for Jesus,” Friend, Dec. 2008, 16–17 (Based on a true story) For unto you is born this day in the city of David a Saviour, which is Christ the Lord (Luke 2:11)."
2012-01-019-feed-my-sheep-eng,“Feed My Sheep”,http://media.ldscdn.org/images/videos/magazines/for-little-friends/2012-01-019-feed-my-sheep-192x108-thumb.jpg,1:56,"Jennifer Holt, “‘Feed My Sheep’,” Friend, Apr. 2010, 32–33 (Based on a true story) Follow me, and feed my sheep (D&C 112:14)."
2012-01-016-teaching-tanners-teacher-eng,Teaching Tanner’s Teacher,http://media.ldscdn.org/images/videos/magazines/for-little-friends/2012-01-016-teaching-tanners-teacher-192x108-thumb.jpg,2:33,"Ronda Vincent, “Teaching Tanner’s Teacher,” Friend, Jan. 2010, 32–33 (Based on a true story) I want to be a missionary now. I don’t want to wait until I’m grown ( Children’s Songbook, 168)."
2012-01-024-things-will-get-better-eng,Things Will Get Better,http://media.ldscdn.org/images/videos/magazines/for-little-friends/2012-01-024-things-will-get-better-192x108-thumb.jpg,2:12,"The Lord did strengthen them that they could bear up their burdens with ease (Mosiah 24:15). ""For Little Friends"", Friend, Sept. 2010, 32–35"
2012-01-015-a-gift-for-jesus,A Gift for Jesus,http://media.ldscdn.org/images/videos/magazines/for-little-friends/2012-01-015-a-gift-for-jesus-192x108-thumb.jpg,1:27,"Jane McBride Choate, “A Gift for Jesus,” Friend, Dec. 2009, 18–19 (Based on a true story)"
2012-01-020-graces-song-eng,Grace’s Song,http://media.ldscdn.org/images/videos/magazines/for-little-friends/2012-01-020-graces-song-192x108-thumb.jpg,1:14,"Lindsay Law, “Grace’s Song,” Friend, May 2010, 32–33 (Based on a true story) Every good gift cometh of Christ (Moroni 10:18)."
2012-01-021-he-is-listening-eng,He Is Listening,http://media.ldscdn.org/images/videos/magazines/for-little-friends/2012-01-021-he-is-listening-192x108-thumb.jpg,1:55,"Allison J. England, “He Is Listening,” Friend, June 2010, 32–34 (Based on a true story) The Lord hath heard the prayers of his people (Mosiah 27:14)."
2012-01-022-who-is-jesus-eng,Who is Jesus?,http://media.ldscdn.org/images/videos/magazines/for-little-friends/2012-01-022-who-is-jesus-192x108-thumb.jpg,2:15,"Eliana Osborn, “Who is Jesus,” Friend, July 2010, 32-33 (Based on a true story) Jesus is our loving friend. He is always near (Children’s Songbook, 58)."
2012-01-023-new-friends-old-friends-eng,"New Friends, Old Friends",http://media.ldscdn.org/images/videos/magazines/for-little-friends/2012-01-023-new-friends-old-friends-192x108-thumb.jpg,2:05,"A friend loveth at all times (Proverbs 17:17). ""For Little Friends"", Friend, Aug. 2010, 32–35"
2012-01-017-tithing,tithing,http://media.ldscdn.org/images/videos/magazines/for-little-friends/2012-01-017-tithing-192x108-thumb.jpg,1:34,"Sheldon F. Child, “Tithing: The Best Choice,” Friend, Feb. 2010, 32–33 From a general conference talk given in April 2008. Bring ye all the tithes into the storehouse (3 Nephi 24:10)."
2012-01-014-showing-sorry-eng,Showing Sorry,http://media.ldscdn.org/images/videos/magazines/for-little-friends/2012-01-014-showing-sorry-144x108-thumb.jpg,2:02,"Hilary M. Hendricks, “Showing Sorry,” Friend, Nov. 2009, 28–29 (Based on a true story) Help me, dear Father, to truly repent, making things right, and changing my ways (Children’s Songbook, 99)."
2012-01-013-andrews-example-eng,Andrew’s Example,http://media.ldscdn.org/images/videos/magazines/for-little-friends/2012-01-013-andrews-example-144x108-thumb.jpg,1:37,"Allison Lee Burton, “Andrew’s Example,” Friend, Oct. 2009, 34–35 (Based on a true story) Do as I’m doing; follow, follow me! (Children’s Songbook, 276)."
2012-01-018-miguels-new-primary-eng,Miguel's New Primary,http://media.ldscdn.org/images/videos/magazines/for-little-friends/2012-01-018-miguels-new-primary-192x108-thumb.jpg,1:43,"Lara P. Duffin, “Miguel's New Primary,” Friend, Mar. 2010, 32–33 (Based on a true story) Now therefore ye are no more strangers and foreigners, but fellowcitizens with the saints, and of the household of God (Ephesians 2:19)."
2012-01-025-im-going-there-someday-eng,I’m Going There Someday,http://media.ldscdn.org/images/videos/magazines/for-little-friends/2012-01-025-im-going-there-someday-192x108-thumb.jpg,1:57,"“For Little Friends,” Friend, Oct 2010, 32–35 (Based on a true story) I love to see the temple. I’m going there someday (Children’s Songbook, 95)."
2012-01-028-cant-we-be-friends-eng,Can't We Be Friends?,http://media.ldscdn.org/images/videos/magazines/for-little-friends/2012-01-028-cant-we-be-friends-192x108-thumb.jpg,1:45,"(Based on a true story) Be ye kind one to another, tenderhearted, forgiving one another (Ephesians 4:32)."
2012-01-027-the-first-christmas-gift,The First Christmas Gift,http://media.ldscdn.org/images/videos/magazines/for-little-friends/2012-01-027-the-first-christmas-gift-192x108-thumb.jpg,2:35,"(Based on a true story) For God so loved the world, that he gave his only begotten Son (John 3:16)."
2012-01-026-super-fast-service-eng,Super-Fast Service,http://media.ldscdn.org/images/videos/magazines/for-little-friends/2012-01-026-super-fast-service-192x108-thumb.jpg,2:46,(Based on a true story) Live in thanksgiving daily (Alma 34:38).
2012-01-019-matt-and-mandy-april-2010-eng,"Matt and Mandy, April 2010",http://media.ldscdn.org/images/videos/magazines/matt-and-mandy/2012-01-019-matt-and-mandy-april-2010-192x108-thumb.jpg,1:22,Matt's Primary class discusses testimonies from prophets that Jesus lives.
2012-01-017-matt-and-mandy-february-2010-eng,"Matt and Mandy, February 2010",http://media.ldscdn.org/images/videos/magazines/matt-and-mandy/2012-01-017-matt-and-mandy-february-2010-192x108-thumb.jpg,1:03,Mandy helps a friend feel better about herself.
2012-01-026-matt-and-mandy-november-2010-eng,"Matt and Mandy, November 2010",http://media.ldscdn.org/images/videos/magazines/matt-and-mandy/2012-01-026-matt-and-mandy-november-2010-192x108-thumb.jpg,1:06,Matt and Mandy talk about the many things they are grateful for.
2012-01-023-matt-and-mandy-august-2010-eng,"Matt and Mandy, August 2010",http://media.ldscdn.org/images/videos/magazines/matt-and-mandy/2012-01-023-matt-and-mandy-august-2010-192x108-thumb.jpg,0:41,Matt and Mandy follow the examples of their parents.
2012-01-025-matt-and-mandy-october-2010-eng,"Matt and Mandy, October 2010",http://media.ldscdn.org/images/videos/magazines/matt-and-mandy/2012-01-025-matt-and-mandy-october-2010-192x108-thumb.jpg,1:14,Matt wonders about God's knowledge.
2012-01-021-matt-and-mandy-june-2010-eng,"Matt and Mandy, June 2010",http://media.ldscdn.org/images/videos/magazines/matt-and-mandy/2012-01-021-matt-and-mandy-june-2010-192x108-thumb.jpg,1:02,"Matt, Mandy, and their parents enjoy God's creations together."
2012-01-022-matt-and-mandy-july-2010-eng,"Matt and Mandy, July 2010",http://media.ldscdn.org/images/videos/magazines/matt-and-mandy/2012-01-022-matt-and-mandy-july-2010-192x108-thumb.jpg,1:03,Matt and Mandy's family enjoys the fruits of their labor.
2012-01-028-matt-and-mandy-january-2011-eng,"Matt and Mandy, January 2011",http://media.ldscdn.org/images/videos/magazines/matt-and-mandy/2012-01-028-matt-and-mandy-january-2011-192x108-thumb.jpg,1:02,Matt and Mandy spend the first minutes of the New Year helping their parents.
2012-01-027-matt-and-mandy-december-2010,"Matt and Mandy, December 2010",http://media.ldscdn.org/images/videos/magazines/matt-and-mandy/2012-01-027-matt-and-mandy-december-2010-192x108-thumb.jpg,0:58,Matt and Mandy share peace with others.
2012-01-020-matt-and-mandy-may-2010-eng,"Matt and Mandy, May 2010",http://media.ldscdn.org/images/videos/magazines/matt-and-mandy/2012-01-020-matt-and-mandy-may-2010-192x108-thumb.jpg,0:56,Mandy chooses not to gossip about her friends.
2012-01-024-matt-and-mandy-september-2010,"Matt and Mandy, September 2010",http://media.ldscdn.org/images/videos/magazines/matt-and-mandy/2012-01-024-matt-and-mandy-september-2010-192x108-thumb.jpg,2:07,Matt's grandpa tells him of the importance of tithing.
2012-01-018-matt-and-mandy-march-2010-eng,"Matt and Mandy, March 2010",http://media.ldscdn.org/images/videos/magazines/matt-and-mandy/2012-01-018-matt-and-mandy-march-2010-192x108-thumb.jpg,0:51,Matt and Mandy stop arguing so they can enjoy spending time together.
2012-01-009-matt-and-mandy-june-2009-eng,"Matt and Mandy, June 2009",http://media.ldscdn.org/images/videos/magazines/matt-and-mandy/2012-01-009-matt-and-mandy-june-2009-144x108-thumb.jpg,1:21,Mandy tells her mom what kind of husband she wants.
2012-01-016-matt-and-mandy-january-2010-eng,"Matt and Mandy, January 2010",http://media.ldscdn.org/images/videos/magazines/matt-and-mandy/2012-01-016-matt-and-mandy-january-2010-192x108-thumb.jpg,1:24,Matt and Mandy celebrate the new year by filling in their calendars with good deeds.
2012-01-014-matt-and-mandy-november-2009-eng,"Matt and Mandy, November 2009",http://media.ldscdn.org/images/videos/magazines/matt-and-mandy/2012-01-014-matt-and-mandy-november-2009-192x108-thumb.jpg,1:32,Matt and Mandy take a trip around the universe to find things to be thankful for.
2012-01-010-matt-and-mandy-july-2009-eng,"Matt and Mandy, July 2009",http://media.ldscdn.org/images/videos/magazines/matt-and-mandy/2012-01-010-matt-and-mandy-july-2009-144x108-thumb.jpg,0:46,Matt and Mandy enjoy a family picnic.
2012-01-008-matt-and-mandy-may-2009-eng,"Matt and Mandy, May 2009",http://media.ldscdn.org/images/videos/magazines/matt-and-mandy/2012-01-008-matt-and-mandy-may-2009-144x108-thumb.jpg,1:03,Matt and Mandy choose to learn from others to become better and better.
2012-01-006-matt-and-mandy-march-2009-eng,"Matt and Mandy, March 2009",http://media.ldscdn.org/images/videos/magazines/matt-and-mandy/2012-01-006-matt-and-mandy-march-2009-192x108-thumb.jpg,0:51,Mandy shares her testimony about Heavenly Father's plan of happiness.
2012-01-007-matt-and-mandy-april-2009-eng,"Matt and Mandy, April 2009",http://media.ldscdn.org/images/videos/magazines/matt-and-mandy/2012-01-007-matt-and-mandy-april-2009-144x108-thumb.jpg,0:44,Matt and Mandy learn to share.
2012-01-012-matt-and-mandy-september-2009-eng,"Matt and Mandy, September 2009",http://media.ldscdn.org/images/videos/magazines/matt-and-mandy/2012-01-012-matt-and-mandy-september-2009-192x108-thumb.jpg,1:02,Matt and Mandy help prepare a meal to give to someone else.
2012-01-015-matt-and-mandy-december-2009,"Matt and Mandy, December 2009",http://media.ldscdn.org/images/videos/magazines/matt-and-mandy/2012-01-015-matt-and-mandy-december-2009-192x108-thumb.jpg,1:11,Matt and Mandy celebrate Christmas by rejoicing in the birth of Jesus Christ.
2012-01-013-matt-and-mandy-october-2009-eng,"Matt and Mandy, October 2009",http://media.ldscdn.org/images/videos/magazines/matt-and-mandy/2012-01-013-matt-and-mandy-october-2009-192x108-thumb.jpg,1:02,Matt and Dad talk about what helps them through hard times. Matt and Dad talk about what helps them through hard times.
2012-01-005-matt-and-mandy-february-2009-eng,"Matt and Mandy, February 2009",http://media.ldscdn.org/images/videos/magazines/matt-and-mandy/2012-01-005-matt-and-mandy-february-2009-144x108-thumb.jpg,0:47,"Matt and Mandy look up to their dad, who is a good helper at home."
2012-01-011-matt-and-mandy-august-2009-eng,"Matt and Mandy, August 2009",http://media.ldscdn.org/images/videos/magazines/matt-and-mandy/2012-01-011-matt-and-mandy-august-2009-144x108-thumb.jpg,1:11,Mandy tells Matt about the importance of temples.
2012-01-001-matt-and-mandy-october-2008-eng,"Matt and Mandy, October 2008",http://media.ldscdn.org/images/videos/magazines/matt-and-mandy/2012-01-001-matt-and-mandy-october-2008-144x108-thumb.jpg,1:40,Matt learns from his returned missionary cousin about the importance of missions.
2012-01-004-matt-and-mandy-january-2009-eng,"Matt and Mandy, January 2009",http://media.ldscdn.org/images/videos/magazines/matt-and-mandy/2012-01-004-matt-and-mandy-january-2009-144x108-thumb.jpg,1:06,Matt finds comfort in knowing he is a child of God.
2012-01-002-matt-and-mandy-november-2008-eng,"Matt and Mandy, November 2008",http://media.ldscdn.org/images/videos/magazines/matt-and-mandy/2012-01-002-matt-and-mandy-november-2008-144x108-thumb.jpg,1:10,Mandy learns the importance of reading General Conference.
2012-01-003-matt-and-mandy-december-2008,"Matt and Mandy, December 2008",http://media.ldscdn.org/images/videos/magazines/matt-and-mandy/2012-01-003-matt-and-mandy-december-2008-144x108-thumb.jpg,0:53,Matt and Mandy talk about the meaning of Christmas.
2012-03-1107-supporting-the-primary-music-leader,Supporting the Primary Music Leader,http://media.ldscdn.org/images/videos/leadership-training/leadership-training-resource-library-ii/2012-03-1107-supporting-the-primary-music-leader-192x108-thumb.jpg,4:24,Members of the Primary presidency help the ward Primary music leaders and pianists understand how music contributes to Primary.
2011-07-01-how-to-conduct-a-hymn,How to Conduct a Hymn,http://media.ldscdn.org/images/videos/music/2011-maintenance-mlw/2011-07-01-how-to-conduct-a-hymn-192x108-thumb.jpg,42:37,How to Conduct a Hymn
2013-04-03-primary-music-leader,Primary Music Leader,http://media.ldscdn.org/images/videos/leadership-training/2013-primary-auxiliary-leadership-training/2013-04-03-primary-music-leader-192x108-thumb.jpg,6:45,Video segment shown during Primary Leadership Training broadcast.
2012-03-1106-the-purposes-of-primary-music,The Purposes of Primary Music,http://media.ldscdn.org/images/videos/leadership-training/leadership-training-resource-library-ii/2012-03-1106-the-purposes-of-primary-music-192x108-thumb.jpg,4:40,"The melodies, words, and messages of Primary songs can teach children the doctrines of the gospel and stay in their hearts throughout their lives."
2010-11-03-chapter-2-mary-and-the-angel,Chapter 2: Mary and the Angel,http://media.ldscdn.org/images/videos/scripture-and-lesson-support/new-testament-stories/2010-11-03-chapter-2-mary-and-the-angel-192x108-thumb.jpg,0:42,The angel Gabriel comes to Mary and tells her she is to be the mother of the Son of God.
2010-11-07-chapter-6-presentation-at-the-temple,Chapter 6: Presentation at the Temple,http://media.ldscdn.org/images/videos/scripture-and-lesson-support/new-testament-stories/2010-11-07-chapter-6-presentation-at-the-temple-192x108-thumb.jpg,0:52,"Mary and Joseph bring Jesus to the temple in Jerusalem. Simeon and Anna, two righteous people, see Jesus and praise God."
2010-11-01-introduction-our-heavenly-fathers-plan,Introduction: Our Heavenly Father’s Plan,http://media.ldscdn.org/images/videos/scripture-and-lesson-support/new-testament-stories/2010-11-01-introduction-our-heavenly-fathers-plan-192x108-thumb.jpg,4:07,"Heavenly Father's plan provides everyone a way to return to live with Him through the sacrifice of His son, Jesus Christ. His prophets tell us what we should do."
2010-11-05-chapter-4-joseph-and-the-angel,Chapter 4: Joseph and the Angel,http://media.ldscdn.org/images/videos/scripture-and-lesson-support/new-testament-stories/2010-11-05-chapter-4-joseph-and-the-angel-192x108-thumb.jpg,0:45,An angel appears to Joseph in a dream and tells him that Mary's child is the Son of God.
2010-11-11-chapter-10-jesus-is-baptized,Chapter 10: Jesus Is Baptized,http://media.ldscdn.org/images/videos/scripture-and-lesson-support/new-testament-stories/2010-11-11-chapter-10-jesus-is-baptized-192x108-thumb.jpg,1:51,John the Baptist prepares the way for Jesus by preaching the gospel and baptizing many people. Jesus comes to John to be baptized and sets the example for all mankind.
2010-11-10-chapter-9-the-boy-jesus,Chapter 9: The Boy Jesus,http://media.ldscdn.org/images/videos/scripture-and-lesson-support/new-testament-stories/2010-11-10-chapter-9-the-boy-jesus-192x108-thumb.jpg,1:45,The boy Jesus answers the teachers' questions in the temple.
2010-11-08-chapter-7-the-wise-men,Chapter 7: The Wise Men,http://media.ldscdn.org/images/videos/scripture-and-lesson-support/new-testament-stories/2010-11-08-chapter-7-the-wise-men-192x108-thumb.jpg,0:49,Wise men from another land travel to Bethlehem to worship and give gifts to the baby Jesus.
2010-11-12-chapter-11-jesus-is-tempted,Chapter 11: Jesus Is Tempted,http://media.ldscdn.org/images/videos/scripture-and-lesson-support/new-testament-stories/2010-11-12-chapter-11-jesus-is-tempted-192x108-thumb.jpg,1:33,The devil comes to Jesus as he is fasting and tempts him three times.
2010-11-04-chapter-3-john-the-baptist-is-born,Chapter 3: John the Baptist Is Born,http://media.ldscdn.org/images/videos/scripture-and-lesson-support/new-testament-stories/2010-11-04-chapter-3-john-the-baptist-is-born-192x108-thumb.jpg,1:25,Mary goes to visit Elisabeth and the Holy Ghost tells Elisabeth about Mary's baby. Elisabeth's son is born and they name him John as the angel instructed them. Zacharias is able to speak again.
2010-11-02-chapter-1-elisabeth-and-zacharias,Chapter 1: Elisabeth and Zacharias,http://media.ldscdn.org/images/videos/scripture-and-lesson-support/new-testament-stories/2010-11-02-chapter-1-elisabeth-and-zacharias-192x108-thumb.jpg,1:04,"An angel tells Zacharias that he and his wife, Elisabeth, will have a son even though they are both very old. Zacharias doesn't believe the angel, so the angel tells him he will not be able to talk until the child is born."
